#      date    value 
 2021-08-18 308.6441 
 2021-08-19 308.8021 
 2021-08-20 309.1318 
 2021-08-21 306.2039 
 2021-08-22 303.2487 
 2021-08-23 305.8461 
 2021-08-24 309.3936 
 2021-08-25 306.9006 
 2021-08-26 306.5617 
 2021-08-27  306.411 
 2021-08-28 307.1996 
 2021-08-29 307.5301 
 2021-08-30 308.0948 
 2021-08-31 306.3929 
 2021-09-01 303.4055 
 2021-09-02 303.3409 
 2021-09-03 301.9948 
 2021-09-04 303.5707 
 2021-09-05 306.0463 
 2021-09-06 307.4256 
 2021-09-07 307.3891 
 2021-09-08 306.1733 
 2021-09-09 305.2536 
 2021-09-10 303.7608 
 2021-09-11 301.2841 
 2021-09-12 300.4821 
 2021-09-13 301.9913 
 2021-09-14 302.7742 
 2021-09-15 304.0414 
 2021-09-16 305.0764 
 2021-09-17 305.9083 
 2021-09-18 306.1776 
 2021-09-19 306.0715 
 2021-09-20  306.525 
 2021-09-21 304.6576 
 2021-09-22 300.6355 
 2021-09-23 300.4007 
 2021-09-24 300.4498 
 2021-09-25 301.4689 
 2021-09-26 302.3944 
 2021-09-27 302.8139 
 2021-09-28 303.1734 
 2021-09-29 304.1778 
 2021-09-30 305.0009 
 2021-10-01 304.4271 
 2021-10-02 304.1409 
 2021-10-03 305.4696 
 2021-10-04 305.7628 
 2021-10-05 303.8628 
 2021-10-06 303.8768 
 2021-10-07 304.4957 
 2021-10-08 305.8106 
 2021-10-09  305.715 
 2021-10-10 305.7368 
 2021-10-11 303.2993 
 2021-10-12 302.0379 
 2021-10-13 301.3005 
 2021-10-14  300.915 
 2021-10-15 300.6182 
 2021-10-16 300.4722 
 2021-10-17 301.3577 
 2021-10-18  300.014 
 2021-10-19 300.6292 
 2021-10-20 300.9204 
 2021-10-21 301.7933 
 2021-10-22 301.4904 
 2021-10-23 300.4066 
 2021-10-24 296.8609 
 2021-10-25 296.0028 
 2021-10-26 296.3784 
 2021-10-27 297.0284 
 2021-10-28 297.1827 
 2021-10-29 297.6265 
 2021-10-30 297.8724 
 2021-10-31 298.1305 
 2021-11-01 297.9311 
 2021-11-02 296.2238 
 2021-11-03 295.4916 
 2021-11-04 295.9156 
 2021-11-05 297.1529 
 2021-11-06 296.1079 
 2021-11-07 296.0844 
 2021-11-08 297.0818 
 2021-11-09 297.1354 
 2021-11-10 297.2467 
 2021-11-11 295.7437 
 2021-11-12 295.0885 
 2021-11-13 294.6044 
 2021-11-14 294.6416 
 2021-11-15 293.3436 
 2021-11-16 292.9333 
 2021-11-17 292.3524 
 2021-11-18 291.8012 
 2021-11-19 291.7791 
 2021-11-20 291.7732 
 2021-11-21 292.0928 
 2021-11-22 292.4584 
 2021-11-23 292.9858 
 2021-11-24 293.7414 
 2021-11-25 292.8584 
 2021-11-26 292.8786 
 2021-11-27 293.8441 
 2021-11-28 293.1368 
 2021-11-29 291.9802 
 2021-11-30 291.6105 
 2021-12-01 291.7071 
 2021-12-02 291.2505 
 2021-12-03 290.2452 
 2021-12-04 290.9016 
 2021-12-05 291.0274 
 2021-12-06 290.4681 
 2021-12-07 289.9156 
 2021-12-08 289.9676 
 2021-12-09 289.6983 
 2021-12-10   289.36 
