#      date    value 
 2021-08-18 308.5967 
 2021-08-19 308.8633 
 2021-08-20  309.342 
 2021-08-21 306.5883 
 2021-08-22 303.7304 
 2021-08-23 306.2867 
 2021-08-24  309.451 
 2021-08-25 306.8366 
 2021-08-26 306.5804 
 2021-08-27 306.3836 
 2021-08-28 307.0631 
 2021-08-29 307.5579 
 2021-08-30 307.9695 
 2021-08-31 306.3858 
 2021-09-01 303.7184 
 2021-09-02 303.7173 
 2021-09-03 302.5622 
 2021-09-04 304.3029 
 2021-09-05 306.7307 
 2021-09-06 307.9062 
 2021-09-07 307.8468 
 2021-09-08 306.5415 
 2021-09-09 305.4012 
 2021-09-10 303.6179 
 2021-09-11  301.392 
 2021-09-12 300.5635 
 2021-09-13 302.1646 
 2021-09-14 303.2231 
 2021-09-15 304.8293 
 2021-09-16 305.8871 
 2021-09-17 306.5615 
 2021-09-18 306.6431 
 2021-09-19 306.4307 
 2021-09-20 306.7345 
 2021-09-21  304.465 
 2021-09-22 300.6022 
 2021-09-23 300.4993 
 2021-09-24  300.466 
 2021-09-25  301.398 
 2021-09-26 302.3259 
 2021-09-27 303.1616 
 2021-09-28 303.4989 
 2021-09-29 304.7138 
 2021-09-30  305.443 
 2021-10-01 304.4857 
 2021-10-02 304.3636 
 2021-10-03 305.6641 
 2021-10-04 306.0264 
 2021-10-05 304.2916 
 2021-10-06  304.221 
 2021-10-07 304.6739 
 2021-10-08 305.7961 
 2021-10-09 305.7664 
 2021-10-10 305.7668 
 2021-10-11 303.1578 
 2021-10-12 302.0796 
 2021-10-13 301.5822 
 2021-10-14 300.8606 
 2021-10-15 300.7202 
 2021-10-16 300.0944 
 2021-10-17 301.2955 
 2021-10-18 300.1865 
 2021-10-19 300.7214 
 2021-10-20 300.6808 
 2021-10-21 301.8401 
 2021-10-22 301.6254 
 2021-10-23 300.4287 
 2021-10-24 297.2725 
 2021-10-25 296.2217 
 2021-10-26 296.7454 
 2021-10-27 297.3708 
 2021-10-28 297.5529 
 2021-10-29 297.9652 
 2021-10-30 298.2268 
 2021-10-31 298.2249 
 2021-11-01 297.7153 
 2021-11-02 296.3623 
 2021-11-03 295.4926 
 2021-11-04 296.0417 
 2021-11-05 297.0021 
 2021-11-06 295.9787 
 2021-11-07 296.0021 
 2021-11-08   297.28 
 2021-11-09 296.9923 
 2021-11-10 297.3701 
 2021-11-11 295.6893 
 2021-11-12 295.0443 
 2021-11-13 294.5994 
 2021-11-14 294.5475 
 2021-11-15 293.2717 
 2021-11-16 293.0001 
 2021-11-17 292.4319 
 2021-11-18 291.7168 
 2021-11-19 291.7321 
 2021-11-20 291.7408 
 2021-11-21 292.2654 
 2021-11-22 292.5436 
 2021-11-23 292.8971 
 2021-11-24   293.27 
 2021-11-25 292.8011 
 2021-11-26  292.872 
 2021-11-27 293.9327 
